,기준년월(STD_YM),성별코드(SEX_CD),연령대코드(AGE_CD),시간대코드(TIME_CD),구매_고객수(ACC_CNT),구매건수(PURH_CNT),구매금액(PURH_AMT),구매지역(PURH_AREA),구매_시도명(P_SIDO_NM),구매_시군구명(P_SIGNGU_NM),구매_읍면동명(P_EMD_NM),세부분류코드(DETAL_CLASS_CD),세부분류명(DETAL_CLASS_NM),통계청분류코드(STAT_CLASS_CD),통계청분류명(STAT_CLASS_NM),구매자지역(BUYER_AREA),구매자_시도명(B_SIDO_NM),구매자_시군구명(B_SIGNGU_NM),구매자_읍면동명(B_EMD_NM)
2234,201803,2,3,4,143,83,65000,,,,,,,L,기타 상품 및 서비스,11710610.0,서울특별시,송파구,삼전동
2235,201811,1,4,5,1,18,2000,,,,,,,E,가정용품 및 가사 서비스,11620645.0,서울특별시,관악구,서원동
2236,201912,2,2,5,32,10,4000,,,,,,,C,의류 및 신발,11140540.0,서울특별시,중구,회현동
2237,201805,1,3,2,74,17,43000,,,,,,,I,오락 및 문화,11200550.0,서울특별시,성동구,사근동
2238,201906,1,4,5,2,72,37000,,,,,,,E,가정용품 및 가사 서비스,11710620.0,서울특별시,송파구,가락본동
2239,201905,2,3,2,1,10,5579000,,,,,,,J,교육,11710650.0,서울특별시,송파구,잠실본동
2240,201909,1,4,1,1,114,1000,,,,,,,A,식료품 및 비주류음료,11110650.0,서울특별시,종로구,혜화동
2241,201901,2,5,3,7,10,293000,,,,,,,I,오락 및 문화,11110690.0,서울특별시,종로구,창신제3동
2242,201807,1,6,3,8,988,26000,,,,,,,C,의류 및 신발,11200660.0,서울특별시,성동구,성수1가제2동
2243,201811,2,3,3,1,1,14000,,,,,,,I,오락 및 문화,11530760.0,서울특별시,구로구,개봉제3동
2244,201802,1,4,4,2,10,8000,,,,,,,E,가정용품 및 가사 서비스,11200615.0,서울특별시,성동구,금호2.3가동
2245,201808,2,6,4,1,44,33000,,,,,,,B,주류 및 담배,11140625.0,서울특별시,중구,다산동
2246,201805,2,2,2,1,1,2934000,,,,,,,I,오락 및 문화,11290630.0,서울특별시,성북구,정릉제2동
2247,201806,1,6,4,14,59,13000,,,,,,,A,식료품 및 비주류음료,11710642.0,서울특별시,송파구,문정2동
2248,201805,1,4,4,39,11,8000,,,,,,,C,의류 및 신발,11710642.0,서울특별시,송파구,문정2동
2249,201810,2,3,2,121,2,35000,,,,,,,L,기타 상품 및 서비스,11410565.0,서울특별시,서대문구,충현동
2250,201803,1,4,3,1,2,229000,,,,,,,L,기타 상품 및 서비스,11500570.0,서울특별시,강서구,화곡제4동
2251,201908,1,6,4,4,2,16000,,,,,,,G,교통,11650530.0,서울특별시,서초구,서초3동
2252,201810,1,2,6,804,2,465000,,,,,,,A,식료품 및 비주류음료,11380640.0,서울특별시,은평구,증산동
2253,201810,2,3,3,34,1,28000,,,,,,,A,식료품 및 비주류음료,11560620.0,서울특별시,영등포구,양평제2동
2254,201804,1,5,5,11,2,972000,,,,,,,B,주류 및 담배,11545620.0,서울특별시,금천구,독산제2동
2255,201807,1,3,5,43,2,38000,,,,,,,I,오락 및 문화,11350600.0,서울특별시,노원구,공릉2동
2256,201805,2,5,6,23,4,46000,,,,,,,A,식료품 및 비주류음료,11215710.0,서울특별시,광진구,화양동
2257,201808,1,4,6,7,2,555000,,,,,,,E,가정용품 및 가사 서비스,11500560.0,서울특별시,강서구,화곡제3동
2258,201804,1,3,4,6,2,905000,,,,,,,E,가정용품 및 가사 서비스,11530790.0,서울특별시,구로구,수궁동
2259,201907,2,7,2,16,5,354000,,,,,,,I,오락 및 문화,11230600.0,서울특별시,동대문구,답십리제1동
2260,201910,1,2,5,30,20,433000,,,,,,,A,식료품 및 비주류음료,11290610.0,서울특별시,성북구,보문동
2261,201905,2,5,5,1,3,31000,,,,,,,E,가정용품 및 가사 서비스,11170690.0,서울특별시,용산구,서빙고동
2262,201811,1,4,3,2,2,1980000,,,,,,,C,의류 및 신발,11470611.0,서울특별시,양천구,신월7동
2263,201801,2,4,6,7,2,54000,,,,,,,E,가정용품 및 가사 서비스,11440720.0,서울특별시,마포구,성산제1동
2264,201902,1,5,6,2,3,8000,,,,,,,A,식료품 및 비주류음료,11260600.0,서울특별시,중랑구,중화제1동
2265,201908,2,5,3,1,5,42000,,,,,,,I,오락 및 문화,11230560.0,서울특별시,동대문구,전농제1동
2266,201908,1,4,2,12,1,475000,,,,,,,E,가정용품 및 가사 서비스,11590630.0,서울특별시,동작구,사당제2동
2267,201904,1,3,2,14,1,699000,,,,,,,A,식료품 및 비주류음료,11710647.0,서울특별시,송파구,위례동
2268,201903,1,4,5,43,1,3000,,,,,,,A,식료품 및 비주류음료,11260690.0,서울특별시,중랑구,신내2동
2269,201810,1,3,5,157,37,729000,,,,,,,G,교통,11470680.0,서울특별시,양천구,신정7동
2270,201907,1,3,4,27,7,194000,,,,,,,E,가정용품 및 가사 서비스,11350580.0,서울특별시,노원구,월계3동
2271,201801,2,7,5,6,3,1423000,,,,,,,A,식료품 및 비주류음료,11590680.0,서울특별시,동작구,신대방제2동
2272,201805,1,2,5,1,4,46000,,,,,,,A,식료품 및 비주류음료,11290685.0,서울특별시,성북구,길음제2동
2273,201908,2,1,4,5,1,284000,,,,,,,A,식료품 및 비주류음료,11590660.0,서울특별시,동작구,대방동
2274,201904,1,4,3,6,18,159000,,,,,,,I,오락 및 문화,11305555.0,서울특별시,강북구,송천동
2275,201905,1,3,4,2,1,786000,,,,,,,A,식료품 및 비주류음료,11230545.0,서울특별시,동대문구,제기동
2276,201912,2,6,6,83,1893,25000,,,,,,,L,기타 상품 및 서비스,11680545.0,서울특별시,강남구,압구정동
2277,201803,1,2,6,1,1,3000,,,,,,,L,기타 상품 및 서비스,11380552.0,서울특별시,은평구,갈현제2동
2278,201808,2,4,3,1,32,186000,,,,,,,L,기타 상품 및 서비스,11740550.0,서울특별시,강동구,고덕제1동
2279,201910,1,5,6,145,1,2000,,,,,,,A,식료품 및 비주류음료,11380650.0,서울특별시,은평구,수색동
2280,201808,2,5,4,9,22,166000,,,,,,,A,식료품 및 비주류음료,11110600.0,서울특별시,종로구,가회동
2281,201904,1,6,6,37,2,15000,,,,,,,B,주류 및 담배,11710647.0,서울특별시,송파구,위례동
2282,201809,2,2,5,7,14,8000,,,,,,,L,기타 상품 및 서비스,11560690.0,서울특별시,영등포구,신길제7동
2283,201907,1,3,3,3,2,440000,,,,,,,C,의류 및 신발,11320700.0,서울특별시,도봉구,방학제2동
2284,201806,2,4,5,2,6,1940000,,,,,,,A,식료품 및 비주류음료,11710650.0,서울특별시,송파구,잠실본동
2285,201909,2,7,6,5,4,5000,,,,,,,B,주류 및 담배,11560540.0,서울특별시,영등포구,여의동
2286,201909,1,2,4,27,2,9000,,,,,,,J,교육,11530540.0,서울특별시,구로구,구로제3동
2287,201809,1,3,5,8,4,48000,,,,,,,L,기타 상품 및 서비스,11110540.0,서울특별시,종로구,삼청동
2288,201811,2,6,3,1,2,5000,,,,,,,A,식료품 및 비주류음료,11530740.0,서울특별시,구로구,개봉제1동
2289,201807,2,5,4,1,34,5000,,,,,,,E,가정용품 및 가사 서비스,11500540.0,서울특별시,강서구,화곡제1동
2290,201909,2,6,6,6,1,295000,,,,,,,B,주류 및 담배,11140590.0,서울특별시,중구,광희동
2291,201802,1,3,4,95,10,48000,,,,,,,E,가정용품 및 가사 서비스,11230705.0,서울특별시,동대문구,청량리동
2292,201902,2,5,4,1,157,30000,,,,,,,F,보건,11530750.0,서울특별시,구로구,개봉제2동
2293,201902,2,1,6,5,3,3281000,,,,,,,E,가정용품 및 가사 서비스,11470600.0,서울특별시,양천구,신월5동
2294,201904,1,3,5,1,4,279000,,,,,,,B,주류 및 담배,11545510.0,서울특별시,금천구,가산동
2295,201906,2,7,6,3,36,10000,,,,,,,A,식료품 및 비주류음료,11200535.0,서울특별시,성동구,왕십리도선동
2296,201905,1,2,2,38,16,49000,,,,,,,F,보건,11410520.0,서울특별시,서대문구,천연동
2297,201908,2,5,4,140,1,358000,,,,,,,E,가정용품 및 가사 서비스,11530770.0,서울특별시,구로구,오류제1동
2298,201904,2,6,2,49,44,43000,,,,,,,B,주류 및 담배,11215760.0,서울특별시,광진구,중곡제3동
2299,201809,2,5,6,1,5,1977000,,,,,,,A,식료품 및 비주류음료,11200580.0,서울특별시,성동구,응봉동
2300,201806,1,3,1,34,84,112000,,,,,,,J,교육,11590560.0,서울특별시,동작구,상도제4동
2301,201801,1,2,6,291,213,899000,,,,,,,B,주류 및 담배,11650590.0,서울특별시,서초구,방배본동
2302,201907,2,6,5,2,2,28000,,,,,,,F,보건,11410655.0,서울특별시,서대문구,홍제제2동
2303,201811,1,3,3,1,28,207000,,,,,,,A,식료품 및 비주류음료,11380632.0,서울특별시,은평구,신사제2동
2304,201809,1,4,4,7,37,3000,,,,,,,A,식료품 및 비주류음료,11680700.0,서울특별시,강남구,세곡동
2305,201805,2,6,5,1,5,2804000,,,,,,,C,의류 및 신발,11200550.0,서울특별시,성동구,사근동
2306,201806,1,4,6,7,2,810000,,,,,,,E,가정용품 및 가사 서비스,11170700.0,서울특별시,용산구,보광동
2307,201810,1,5,3,34,1,2000,,,,,,,E,가정용품 및 가사 서비스,11710650.0,서울특별시,송파구,잠실본동
2308,201905,1,3,6,7,1,1815000,,,,,,,G,교통,11500540.0,서울특별시,강서구,화곡제1동
2309,201809,1,5,3,40,1,6000,,,,,,,B,주류 및 담배,11170650.0,서울특별시,용산구,이태원제1동
2310,201802,1,6,2,64,3,104000,,,,,,,A,식료품 및 비주류음료,11320670.0,서울특별시,도봉구,쌍문제2동
2311,201802,1,2,6,30,10,7000,,,,,,,I,오락 및 문화,11380580.0,서울특별시,은평구,응암제1동
2312,201812,2,3,2,127,4,7000,,,,,,,I,오락 및 문화,11200615.0,서울특별시,성동구,금호2.3가동
2313,201912,1,5,6,193,9,634000,,,,,,,L,기타 상품 및 서비스,11290760.0,서울특별시,성북구,장위제1동
2314,201902,2,3,4,51,50,1447000,,,,,,,G,교통,11380600.0,서울특별시,은평구,응암제3동
2315,201902,1,2,2,63,60,17000,,,,,,,B,주류 및 담배,11650540.0,서울특별시,서초구,잠원동
2316,201904,1,5,2,3,38,10000,,,,,,,E,가정용품 및 가사 서비스,11470680.0,서울특별시,양천구,신정7동
2317,201805,1,5,5,3,111,239000,,,,,,,A,식료품 및 비주류음료,11680690.0,서울특별시,강남구,개포4동
2318,201807,2,6,4,2,3,32000,,,,,,,I,오락 및 문화,11650570.0,서울특별시,서초구,반포2동
2319,201806,1,6,4,437,461,1359000,,,,,,,E,가정용품 및 가사 서비스,11620665.0,서울특별시,관악구,서림동
2320,201810,2,3,3,206,1260,33000,,,,,,,L,기타 상품 및 서비스,11170640.0,서울특별시,용산구,이촌제2동
2321,201805,1,4,5,14,53,1000,,,,,,,E,가정용품 및 가사 서비스,11305630.0,서울특별시,강북구,수유3동
2322,201809,2,3,6,7,7,355000,,,,,,,A,식료품 및 비주류음료,11710641.0,서울특별시,송파구,문정1동
2323,201901,2,2,2,1,8,338000,,,,,,,L,기타 상품 및 서비스,11500591.0,서울특별시,강서구,화곡제6동
2324,201810,2,5,4,2,10,10000,,,,,,,C,의류 및 신발,11500590.0,서울특별시,강서구,화곡본동
2325,201810,2,4,6,54,13,4000,,,,,,,A,식료품 및 비주류음료,11290555.0,서울특별시,성북구,삼선동
2326,201811,2,5,6,86,4,1000,,,,,,,C,의류 및 신발,11680750.0,서울특별시,강남구,수서동
2327,201906,1,7,3,2,3,118000,,,,,,,B,주류 및 담배,11560670.0,서울특별시,영등포구,신길제5동
2328,201903,1,6,4,12,131,39000,,,,,,,E,가정용품 및 가사 서비스,11560585.0,서울특별시,영등포구,도림동
2329,201902,2,4,5,3,4,34000,,,,,,,A,식료품 및 비주류음료,11320515.0,서울특별시,도봉구,창제5동
2330,201803,1,6,6,150,3,201000,,,,,,,L,기타 상품 및 서비스,11320513.0,서울특별시,도봉구,창제3동
2331,201911,2,2,6,59,5,3000,,,,,,,I,오락 및 문화,11545620.0,서울특별시,금천구,독산제2동
2332,201803,1,3,4,2,41,10000,,,,,,,C,의류 및 신발,11590620.0,서울특별시,동작구,사당제1동
2333,201810,1,4,4,16,2,5000,,,,,,,B,주류 및 담배,11230710.0,서울특별시,동대문구,회기동
2334,201801,2,3,3,2,809,34000,,,,,,,B,주류 및 담배,11740540.0,서울특별시,강동구,명일제2동
2335,201908,2,5,4,3,14,1059000,,,,,,,A,식료품 및 비주류음료,11215750.0,서울특별시,광진구,중곡제2동
2336,201912,1,5,4,1,9,9000,,,,,,,E,가정용품 및 가사 서비스,11305660.0,서울특별시,강북구,인수동
2337,201912,2,2,4,66,71,674000,,,,,,,J,교육,11530790.0,서울특별시,구로구,수궁동
2338,201906,1,3,6,12,65,4000,,,,,,,G,교통,11260610.0,서울특별시,중랑구,중화제2동
2339,201901,2,7,5,94,3608,17000,,,,,,,B,주류 및 담배,11215860.0,서울특별시,광진구,구의제2동
2340,201905,2,2,3,2,3,3293000,,,,,,,F,보건,11290770.0,서울특별시,성북구,장위제2동
2341,201908,1,2,3,4,320,25000,,,,,,,E,가정용품 및 가사 서비스,11320660.0,서울특별시,도봉구,쌍문제1동
2342,201903,2,2,5,3,16,749000,,,,,,,A,식료품 및 비주류음료,11410685.0,서울특별시,서대문구,홍은제2동
2343,201803,2,4,3,1,357,402000,,,,,,,A,식료품 및 비주류음료,11500570.0,서울특별시,강서구,화곡제4동
2344,201904,2,6,5,1,23,104000,,,,,,,J,교육,11710647.0,서울특별시,송파구,위례동
2345,201802,1,3,2,1,16,9000,,,,,,,L,기타 상품 및 서비스,11350630.0,서울특별시,노원구,상계1동
2346,201810,2,6,2,1,2,140000,,,,,,,F,보건,11560540.0,서울특별시,영등포구,여의동
2347,201805,2,3,6,2,1,13000,,,,,,,J,교육,11545670.0,서울특별시,금천구,시흥제1동
2348,201812,2,4,4,19,34,619000,,,,,,,E,가정용품 및 가사 서비스,11470680.0,서울특별시,양천구,신정7동
2349,201802,2,3,6,19,52,57000,,,,,,,A,식료품 및 비주류음료,11215750.0,서울특별시,광진구,중곡제2동
2350,201809,2,1,2,1,78,667000,,,,,,,B,주류 및 담배,11200560.0,서울특별시,성동구,행당제1동
2351,201809,2,1,3,14,37,4000,,,,,,,B,주류 및 담배,11260630.0,서울특별시,중랑구,묵제2동
2352,201802,2,6,4,9,1,52000,,,,,,,B,주류 및 담배,11530520.0,서울특별시,구로구,구로제1동
2353,201912,1,6,3,2,4,32000,,,,,,,I,오락 및 문화,11470611.0,서울특별시,양천구,신월7동
2354,201804,2,2,1,177,12,89000,,,,,,,E,가정용품 및 가사 서비스,11470600.0,서울특별시,양천구,신월5동
2355,201804,2,5,5,33,362,281000,,,,,,,F,보건,11110650.0,서울특별시,종로구,혜화동
2356,201906,1,5,3,65,2,311000,,,,,,,E,가정용품 및 가사 서비스,11740600.0,서울특별시,강동구,천호제1동
2357,201802,2,4,2,2,1,168000,,,,,,,L,기타 상품 및 서비스,11710642.0,서울특별시,송파구,문정2동
2358,201805,1,1,3,1,854,25000,,,,,,,E,가정용품 및 가사 서비스,11560650.0,서울특별시,영등포구,신길제3동
2359,201907,1,3,4,6,1,1829000,,,,,,,B,주류 및 담배,11290705.0,서울특별시,성북구,종암동
2360,201902,1,3,5,441,4,500000,,,,,,,A,식료품 및 비주류음료,11410690.0,서울특별시,서대문구,남가좌제1동
2361,201802,2,6,4,1,17,1705000,,,,,,,L,기타 상품 및 서비스,11320511.0,서울특별시,도봉구,창제1동
2362,201910,2,2,6,17,2,24000,,,,,,,L,기타 상품 및 서비스,11290780.0,서울특별시,성북구,장위제3동
2363,201908,2,3,3,9,47,294000,,,,,,,B,주류 및 담배,11590510.0,서울특별시,동작구,노량진제1동
2364,201906,2,7,5,3,2,21000,,,,,,,C,의류 및 신발,11410710.0,서울특별시,서대문구,북가좌제1동
2365,201908,1,2,3,1,2,88000,,,,,,,B,주류 및 담배,11260680.0,서울특별시,중랑구,신내1동
2366,201810,1,4,6,15,1,172000,,,,,,,E,가정용품 및 가사 서비스,11260540.0,서울특별시,중랑구,면목제4동
2367,201908,1,2,5,3,726,416000,,,,,,,E,가정용품 및 가사 서비스,11650560.0,서울특별시,서초구,반포1동
2368,201810,1,1,3,5,4760,10000,,,,,,,A,식료품 및 비주류음료,11710531.0,서울특별시,송파구,거여1동
2369,201808,1,5,4,49,9,894000,,,,,,,A,식료품 및 비주류음료,11350625.0,서울특별시,노원구,중계2.3동
2370,201802,1,2,4,19,737,11720000,,,,,,,E,가정용품 및 가사 서비스,11290810.0,서울특별시,성북구,석관동
2371,201910,2,6,5,81,4,4000,,,,,,,L,기타 상품 및 서비스,11680690.0,서울특별시,강남구,개포4동
2372,201808,2,6,2,106,29,15000,,,,,,,L,기타 상품 및 서비스,11440700.0,서울특별시,마포구,망원제2동
2373,201802,2,5,5,35,2,15000,,,,,,,A,식료품 및 비주류음료,11200560.0,서울특별시,성동구,행당제1동
2374,201903,2,6,6,1,1,8000,,,,,,,B,주류 및 담배,11590650.0,서울특별시,동작구,사당제4동
2375,201805,1,6,4,9,18,888000,,,,,,,E,가정용품 및 가사 서비스,11530770.0,서울특별시,구로구,오류제1동
2376,201902,1,4,5,11,926,64841000,,,,,,,E,가정용품 및 가사 서비스,11230750.0,서울특별시,동대문구,이문제2동
2377,201910,1,2,3,5,1,249000,,,,,,,C,의류 및 신발,11590620.0,서울특별시,동작구,사당제1동
2378,201906,1,2,5,73,1261,220000,,,,,,,I,오락 및 문화,11380580.0,서울특별시,은평구,응암제1동
2379,201805,1,5,1,1,114,16000,,,,,,,A,식료품 및 비주류음료,11410620.0,서울특별시,서대문구,홍제제1동
2380,201901,2,3,5,17,25,10000,,,,,,,B,주류 및 담배,11320681.0,서울특별시,도봉구,쌍문제4동
2381,201803,2,4,4,20,677,639000,,,,,,,E,가정용품 및 가사 서비스,11440655.0,서울특별시,마포구,서강동
2382,201905,2,5,3,5,1,684000,,,,,,,A,식료품 및 비주류음료,11230705.0,서울특별시,동대문구,청량리동
2383,201910,1,3,2,3,27,122000,,,,,,,E,가정용품 및 가사 서비스,11170570.0,서울특별시,용산구,원효로제2동
2384,201806,1,4,4,1,4,2000,,,,,,,B,주류 및 담배,11500630.0,서울특별시,강서구,방화제1동
2385,201801,2,3,5,24,68,5000,,,,,,,F,보건,11470570.0,서울특별시,양천구,신월2동
2386,201812,1,5,6,1,84,124000,,,,,,,E,가정용품 및 가사 서비스,11710647.0,서울특별시,송파구,위례동
2387,201808,2,3,5,3,6,150000,,,,,,,L,기타 상품 및 서비스,11170660.0,서울특별시,용산구,이태원제2동
2388,201903,2,4,4,5,237,831000,,,,,,,A,식료품 및 비주류음료,11440710.0,서울특별시,마포구,연남동
2389,201912,1,3,2,3,57,26000,,,,,,,J,교육,11305545.0,서울특별시,강북구,송중동
2390,201812,1,1,6,1964,4,5000,,,,,,,B,주류 및 담배,11560540.0,서울특별시,영등포구,여의동
2391,201905,2,3,3,3,2,8363000,,,,,,,B,주류 및 담배,11410655.0,서울특별시,서대문구,홍제제2동
2392,201808,1,7,3,5,15,120000,,,,,,,B,주류 및 담배,11680650.0,서울특별시,강남구,역삼2동
2393,201809,2,7,5,1,37,117000,,,,,,,A,식료품 및 비주류음료,11620735.0,서울특별시,관악구,대학동
2394,201801,1,4,4,15,13,24000,,,,,,,L,기타 상품 및 서비스,11530780.0,서울특별시,구로구,오류제2동
2395,201810,2,7,5,35,342,28000,,,,,,,C,의류 및 신발,11410700.0,서울특별시,서대문구,남가좌제2동
2396,201901,1,4,4,11,4,258000,,,,,,,A,식료품 및 비주류음료,11620565.0,서울특별시,관악구,성현동
2397,201909,2,6,1,187,16,19000,,,,,,,C,의류 및 신발,11215730.0,서울특별시,광진구,군자동
2398,201911,2,6,6,3,170,404000,,,,,,,A,식료품 및 비주류음료,11680521.0,서울특별시,강남구,논현1동
2399,201908,1,4,4,17,8,228000,,,,,,,L,기타 상품 및 서비스,11230740.0,서울특별시,동대문구,이문제1동
2400,201808,1,3,3,209,799,51000,,,,,,,J,교육,11710680.0,서울특별시,송파구,잠실3동
2401,201801,2,6,6,5,15,1003000,,,,,,,F,보건,11620735.0,서울특별시,관악구,대학동
2402,201808,2,2,2,498,13,400000,,,,,,,L,기타 상품 및 서비스,11320690.0,서울특별시,도봉구,방학제1동
2403,201810,2,3,3,2,81,10000,,,,,,,G,교통,11650531.0,서울특별시,서초구,서초4동
2404,201905,2,2,6,28,3,113000,,,,,,,B,주류 및 담배,11215830.0,서울특별시,광진구,자양제2동
2405,201902,1,3,6,1,8,53000,,,,,,,B,주류 및 담배,11350624.0,서울특별시,노원구,중계4동
2406,201803,2,2,3,1,6,38000,,,,,,,C,의류 및 신발,11170630.0,서울특별시,용산구,이촌제1동
2407,201811,1,2,1,1,2,3250000,,,,,,,L,기타 상품 및 서비스,11200650.0,서울특별시,성동구,성수1가제1동
